,payment_type_id,payment_type,payment_type_name
1252,1252,1,Credit card
1253,1253,2,Cash
1254,1254,1,Credit card
1255,1255,1,Credit card
1256,1256,1,Credit card
1257,1257,2,Cash
1258,1258,2,Cash
1259,1259,1,Credit card
1260,1260,1,Credit card
1261,1261,1,Credit card
1262,1262,1,Credit card
1263,1263,2,Cash
1264,1264,1,Credit card
1265,1265,1,Credit card
1266,1266,1,Credit card
1267,1267,1,Credit card
1268,1268,2,Cash
1269,1269,1,Credit card
1270,1270,1,Credit card
1271,1271,1,Credit card
1272,1272,1,Credit card
1273,1273,1,Credit card
1274,1274,1,Credit card
1275,1275,1,Credit card
1276,1276,1,Credit card
1277,1277,1,Credit card
1278,1278,1,Credit card
1279,1279,1,Credit card
1280,1280,2,Cash
1281,1281,2,Cash
1282,1282,1,Credit card
1283,1283,1,Credit card
1284,1284,2,Cash
1285,1285,1,Credit card
1286,1286,1,Credit card
1287,1287,2,Cash
1288,1288,1,Credit card
1289,1289,2,Cash
1290,1290,1,Credit card
1291,1291,1,Credit card
1292,1292,1,Credit card
1293,1293,1,Credit card
1294,1294,2,Cash
1295,1295,2,Cash
1296,1296,2,Cash
1297,1297,2,Cash
1298,1298,1,Credit card
1299,1299,1,Credit card
1300,1300,1,Credit card
1301,1301,1,Credit card
1302,1302,2,Cash
1303,1303,1,Credit card
1304,1304,2,Cash
1305,1305,2,Cash
1306,1306,1,Credit card
1307,1307,1,Credit card
1308,1308,1,Credit card
1309,1309,2,Cash
1310,1310,2,Cash
1311,1311,1,Credit card
1312,1312,1,Credit card
1313,1313,1,Credit card
1314,1314,2,Cash
1315,1315,1,Credit card
1316,1316,1,Credit card
1317,1317,1,Credit card
1318,1318,2,Cash
1319,1319,1,Credit card
1320,1320,1,Credit card
1321,1321,1,Credit card
1322,1322,2,Cash
1323,1323,2,Cash
1324,1324,1,Credit card
1325,1325,1,Credit card
1326,1326,1,Credit card
1327,1327,2,Cash
1328,1328,1,Credit card
1329,1329,1,Credit card
1330,1330,1,Credit card
1331,1331,2,Cash
1332,1332,2,Cash
1333,1333,2,Cash
1334,1334,1,Credit card
1335,1335,2,Cash
1336,1336,1,Credit card
1337,1337,1,Credit card
1338,1338,1,Credit card
1339,1339,1,Credit card
1340,1340,1,Credit card
1341,1341,2,Cash
1342,1342,1,Credit card
1343,1343,1,Credit card
1344,1344,1,Credit card
1345,1345,1,Credit card
1346,1346,2,Cash
1347,1347,2,Cash
1348,1348,1,Credit card
1349,1349,1,Credit card
1350,1350,1,Credit card
1351,1351,1,Credit card
1352,1352,1,Credit card
1353,1353,1,Credit card
1354,1354,2,Cash
1355,1355,1,Credit card
1356,1356,1,Credit card
1357,1357,2,Cash
1358,1358,1,Credit card
1359,1359,2,Cash
1360,1360,1,Credit card
1361,1361,2,Cash
1362,1362,1,Credit card
1363,1363,1,Credit card
1364,1364,1,Credit card
1365,1365,1,Credit card
1366,1366,1,Credit card
1367,1367,2,Cash
1368,1368,1,Credit card
1369,1369,1,Credit card
1370,1370,1,Credit card
1371,1371,1,Credit card
1372,1372,2,Cash
1373,1373,2,Cash
1374,1374,2,Cash
1375,1375,1,Credit card
1376,1376,2,Cash
1377,1377,1,Credit card
1378,1378,1,Credit card
1379,1379,1,Credit card
1380,1380,2,Cash
1381,1381,1,Credit card
1382,1382,2,Cash
1383,1383,2,Cash
1384,1384,1,Credit card
1385,1385,1,Credit card
1386,1386,1,Credit card
1387,1387,1,Credit card
1388,1388,1,Credit card
1389,1389,2,Cash
1390,1390,1,Credit card
1391,1391,1,Credit card
1392,1392,1,Credit card
1393,1393,1,Credit card
1394,1394,2,Cash
1395,1395,2,Cash
1396,1396,1,Credit card
1397,1397,2,Cash
1398,1398,1,Credit card
1399,1399,1,Credit card
1400,1400,2,Cash
1401,1401,2,Cash
1402,1402,2,Cash
1403,1403,1,Credit card
1404,1404,1,Credit card
1405,1405,1,Credit card
1406,1406,1,Credit card
1407,1407,2,Cash
1408,1408,1,Credit card
1409,1409,2,Cash
1410,1410,1,Credit card
1411,1411,2,Cash
1412,1412,1,Credit card
1413,1413,1,Credit card
1414,1414,2,Cash
1415,1415,1,Credit card
1416,1416,1,Credit card
1417,1417,1,Credit card
1418,1418,1,Credit card
1419,1419,1,Credit card
1420,1420,1,Credit card
1421,1421,2,Cash
1422,1422,1,Credit card
1423,1423,1,Credit card
1424,1424,1,Credit card
1425,1425,2,Cash
1426,1426,1,Credit card
1427,1427,1,Credit card
1428,1428,1,Credit card
1429,1429,1,Credit card
1430,1430,1,Credit card
1431,1431,1,Credit card
1432,1432,2,Cash
1433,1433,1,Credit card
1434,1434,1,Credit card
1435,1435,1,Credit card
1436,1436,2,Cash
1437,1437,1,Credit card
1438,1438,1,Credit card
1439,1439,1,Credit card
1440,1440,2,Cash
1441,1441,1,Credit card
1442,1442,2,Cash
1443,1443,1,Credit card
1444,1444,2,Cash
1445,1445,2,Cash
1446,1446,1,Credit card
1447,1447,1,Credit card
1448,1448,2,Cash
1449,1449,1,Credit card
1450,1450,2,Cash
1451,1451,1,Credit card
1452,1452,1,Credit card
1453,1453,2,Cash
1454,1454,1,Credit card
1455,1455,1,Credit card
1456,1456,2,Cash
1457,1457,2,Cash
1458,1458,2,Cash
1459,1459,1,Credit card
1460,1460,1,Credit card
1461,1461,1,Credit card
1462,1462,1,Credit card
1463,1463,1,Credit card
1464,1464,2,Cash
1465,1465,1,Credit card
1466,1466,1,Credit card
1467,1467,2,Cash
1468,1468,1,Credit card
1469,1469,1,Credit card
1470,1470,1,Credit card
1471,1471,1,Credit card
1472,1472,1,Credit card
1473,1473,1,Credit card
1474,1474,2,Cash
1475,1475,1,Credit card
1476,1476,1,Credit card
1477,1477,2,Cash
1478,1478,1,Credit card
1479,1479,1,Credit card
1480,1480,1,Credit card
1481,1481,1,Credit card
1482,1482,2,Cash
1483,1483,1,Credit card
1484,1484,1,Credit card
1485,1485,2,Cash
1486,1486,1,Credit card
1487,1487,2,Cash
1488,1488,1,Credit card
1489,1489,1,Credit card
1490,1490,1,Credit card
1491,1491,1,Credit card
1492,1492,2,Cash
1493,1493,1,Credit card
1494,1494,1,Credit card
1495,1495,1,Credit card
1496,1496,1,Credit card
1497,1497,1,Credit card
1498,1498,2,Cash
1499,1499,1,Credit card
1500,1500,1,Credit card
1501,1501,1,Credit card
1502,1502,1,Credit card
1503,1503,2,Cash
1504,1504,1,Credit card
1505,1505,1,Credit card
1506,1506,2,Cash
1507,1507,1,Credit card
1508,1508,2,Cash
1509,1509,1,Credit card
1510,1510,1,Credit card
1511,1511,1,Credit card
1512,1512,1,Credit card
1513,1513,2,Cash
1514,1514,1,Credit card
1515,1515,1,Credit card
1516,1516,1,Credit card
1517,1517,1,Credit card
1518,1518,1,Credit card
1519,1519,1,Credit card
1520,1520,2,Cash
1521,1521,1,Credit card
1522,1522,1,Credit card
1523,1523,2,Cash
1524,1524,1,Credit card
1525,1525,1,Credit card
1526,1526,2,Cash
1527,1527,1,Credit card
1528,1528,2,Cash
1529,1529,1,Credit card
1530,1530,2,Cash
1531,1531,2,Cash
1532,1532,1,Credit card
1533,1533,2,Cash
1534,1534,1,Credit card
1535,1535,1,Credit card
1536,1536,1,Credit card
1537,1537,2,Cash
1538,1538,2,Cash
1539,1539,1,Credit card
1540,1540,1,Credit card
1541,1541,1,Credit card
1542,1542,2,Cash
1543,1543,1,Credit card
1544,1544,2,Cash
1545,1545,1,Credit card
1546,1546,1,Credit card
1547,1547,1,Credit card
1548,1548,1,Credit card
1549,1549,1,Credit card
1550,1550,1,Credit card
1551,1551,1,Credit card
1552,1552,1,Credit card
1553,1553,1,Credit card
1554,1554,2,Cash
1555,1555,2,Cash
1556,1556,1,Credit card
1557,1557,1,Credit card
1558,1558,1,Credit card
1559,1559,1,Credit card
1560,1560,1,Credit card
1561,1561,2,Cash
1562,1562,2,Cash
1563,1563,2,Cash
1564,1564,1,Credit card
1565,1565,2,Cash
1566,1566,1,Credit card
1567,1567,1,Credit card
1568,1568,1,Credit card
1569,1569,1,Credit card
1570,1570,1,Credit card
1571,1571,2,Cash
1572,1572,1,Credit card
1573,1573,1,Credit card
1574,1574,1,Credit card
1575,1575,1,Credit card
1576,1576,1,Credit card
1577,1577,2,Cash
1578,1578,1,Credit card
1579,1579,1,Credit card
1580,1580,1,Credit card
1581,1581,1,Credit card
1582,1582,1,Credit card
1583,1583,1,Credit card
1584,1584,2,Cash
1585,1585,2,Cash
1586,1586,1,Credit card
1587,1587,1,Credit card
1588,1588,1,Credit card
1589,1589,1,Credit card
1590,1590,1,Credit card
1591,1591,1,Credit card
1592,1592,2,Cash
1593,1593,1,Credit card
1594,1594,1,Credit card
1595,1595,1,Credit card
1596,1596,1,Credit card
1597,1597,2,Cash
1598,1598,2,Cash
1599,1599,2,Cash
1600,1600,1,Credit card
1601,1601,2,Cash
1602,1602,1,Credit card
1603,1603,1,Credit card
1604,1604,1,Credit card
1605,1605,1,Credit card
1606,1606,1,Credit card
1607,1607,1,Credit card
1608,1608,1,Credit card
1609,1609,1,Credit card
1610,1610,2,Cash
1611,1611,2,Cash
1612,1612,1,Credit card
1613,1613,1,Credit card
1614,1614,2,Cash
1615,1615,1,Credit card
1616,1616,1,Credit card
1617,1617,2,Cash
1618,1618,2,Cash
1619,1619,1,Credit card
1620,1620,1,Credit card
1621,1621,1,Credit card
1622,1622,1,Credit card
1623,1623,2,Cash
1624,1624,1,Credit card
1625,1625,2,Cash
1626,1626,2,Cash
1627,1627,2,Cash
1628,1628,2,Cash
1629,1629,1,Credit card
1630,1630,1,Credit card
1631,1631,2,Cash
1632,1632,1,Credit card
1633,1633,1,Credit card
1634,1634,1,Credit card
1635,1635,1,Credit card
1636,1636,1,Credit card
1637,1637,2,Cash
1638,1638,2,Cash
1639,1639,1,Credit card
1640,1640,1,Credit card
1641,1641,1,Credit card
1642,1642,1,Credit card
1643,1643,1,Credit card
1644,1644,1,Credit card
1645,1645,1,Credit card
1646,1646,1,Credit card
1647,1647,1,Credit card
1648,1648,1,Credit card
1649,1649,2,Cash
1650,1650,1,Credit card
1651,1651,1,Credit card
1652,1652,1,Credit card
1653,1653,2,Cash
1654,1654,1,Credit card
1655,1655,1,Credit card
1656,1656,2,Cash
1657,1657,2,Cash
1658,1658,1,Credit card
1659,1659,1,Credit card
1660,1660,2,Cash
1661,1661,2,Cash
1662,1662,1,Credit card
1663,1663,2,Cash
1664,1664,1,Credit card
1665,1665,1,Credit card
1666,1666,1,Credit card
1667,1667,1,Credit card
1668,1668,1,Credit card
1669,1669,1,Credit card
1670,1670,2,Cash
1671,1671,1,Credit card
1672,1672,2,Cash
1673,1673,1,Credit card
1674,1674,1,Credit card
1675,1675,1,Credit card
1676,1676,1,Credit card
1677,1677,1,Credit card
1678,1678,1,Credit card
1679,1679,1,Credit card
1680,1680,1,Credit card
1681,1681,1,Credit card
1682,1682,1,Credit card
1683,1683,1,Credit card
1684,1684,2,Cash
1685,1685,2,Cash
1686,1686,1,Credit card
1687,1687,2,Cash
1688,1688,1,Credit card
1689,1689,2,Cash
1690,1690,1,Credit card
1691,1691,2,Cash
1692,1692,1,Credit card
1693,1693,2,Cash
1694,1694,1,Credit card
1695,1695,1,Credit card
1696,1696,2,Cash
1697,1697,1,Credit card
1698,1698,1,Credit card
1699,1699,1,Credit card
1700,1700,1,Credit card
1701,1701,1,Credit card
1702,1702,1,Credit card
1703,1703,2,Cash
1704,1704,1,Credit card
1705,1705,1,Credit card
1706,1706,1,Credit card
1707,1707,1,Credit card
1708,1708,1,Credit card
1709,1709,1,Credit card
1710,1710,1,Credit card
1711,1711,2,Cash
1712,1712,1,Credit card
1713,1713,1,Credit card
1714,1714,1,Credit card
1715,1715,1,Credit card
1716,1716,1,Credit card
1717,1717,1,Credit card
1718,1718,1,Credit card
1719,1719,2,Cash
1720,1720,2,Cash
1721,1721,1,Credit card
1722,1722,1,Credit card
1723,1723,2,Cash
1724,1724,1,Credit card
1725,1725,2,Cash
1726,1726,1,Credit card
1727,1727,1,Credit card
1728,1728,1,Credit card
1729,1729,1,Credit card
1730,1730,1,Credit card
1731,1731,2,Cash
1732,1732,1,Credit card
1733,1733,1,Credit card
1734,1734,2,Cash
1735,1735,1,Credit card
1736,1736,1,Credit card
1737,1737,1,Credit card
1738,1738,1,Credit card
1739,1739,1,Credit card
1740,1740,1,Credit card
1741,1741,1,Credit card
1742,1742,2,Cash
1743,1743,1,Credit card
1744,1744,2,Cash
1745,1745,1,Credit card
1746,1746,1,Credit card
1747,1747,1,Credit card
1748,1748,2,Cash
1749,1749,2,Cash
1750,1750,2,Cash
1751,1751,1,Credit card
1752,1752,2,Cash
1753,1753,1,Credit card
1754,1754,2,Cash
1755,1755,2,Cash
1756,1756,2,Cash
1757,1757,1,Credit card
1758,1758,1,Credit card
1759,1759,1,Credit card
1760,1760,1,Credit card
1761,1761,2,Cash
1762,1762,1,Credit card
1763,1763,1,Credit card
1764,1764,1,Credit card
1765,1765,1,Credit card
1766,1766,1,Credit card
1767,1767,2,Cash
1768,1768,1,Credit card
1769,1769,1,Credit card
1770,1770,1,Credit card
1771,1771,2,Cash
1772,1772,1,Credit card
1773,1773,1,Credit card
1774,1774,1,Credit card
1775,1775,1,Credit card
1776,1776,1,Credit card
1777,1777,2,Cash
1778,1778,2,Cash
1779,1779,1,Credit card
1780,1780,2,Cash
1781,1781,1,Credit card
1782,1782,1,Credit card
1783,1783,1,Credit card
1784,1784,1,Credit card
1785,1785,1,Credit card
1786,1786,2,Cash
1787,1787,1,Credit card
1788,1788,1,Credit card
1789,1789,1,Credit card
1790,1790,1,Credit card
1791,1791,1,Credit card
1792,1792,1,Credit card
1793,1793,1,Credit card
1794,1794,1,Credit card
1795,1795,2,Cash
1796,1796,1,Credit card
1797,1797,1,Credit card
1798,1798,1,Credit card
1799,1799,2,Cash
1800,1800,1,Credit card
1801,1801,1,Credit card
1802,1802,1,Credit card
1803,1803,1,Credit card
1804,1804,1,Credit card
1805,1805,1,Credit card
1806,1806,1,Credit card
1807,1807,1,Credit card
1808,1808,2,Cash
1809,1809,1,Credit card
1810,1810,2,Cash
1811,1811,1,Credit card
1812,1812,1,Credit card
1813,1813,1,Credit card
1814,1814,1,Credit card
1815,1815,2,Cash
1816,1816,1,Credit card
1817,1817,2,Cash
1818,1818,1,Credit card
1819,1819,2,Cash
1820,1820,2,Cash
1821,1821,1,Credit card
1822,1822,2,Cash
1823,1823,2,Cash
1824,1824,1,Credit card
1825,1825,1,Credit card
1826,1826,2,Cash
1827,1827,1,Credit card
1828,1828,1,Credit card
1829,1829,2,Cash
1830,1830,1,Credit card
1831,1831,1,Credit card
1832,1832,1,Credit card
1833,1833,1,Credit card
1834,1834,1,Credit card
1835,1835,2,Cash
1836,1836,1,Credit card
1837,1837,2,Cash
1838,1838,2,Cash
1839,1839,1,Credit card
1840,1840,1,Credit card
1841,1841,1,Credit card
1842,1842,1,Credit card
1843,1843,1,Credit card
1844,1844,1,Credit card
1845,1845,1,Credit card
1846,1846,2,Cash
1847,1847,1,Credit card
1848,1848,2,Cash
1849,1849,1,Credit card
1850,1850,1,Credit card
1851,1851,1,Credit card
1852,1852,1,Credit card
1853,1853,1,Credit card
1854,1854,2,Cash
1855,1855,2,Cash
1856,1856,1,Credit card
1857,1857,1,Credit card
1858,1858,1,Credit card
1859,1859,1,Credit card
1860,1860,2,Cash
1861,1861,1,Credit card
1862,1862,1,Credit card
1863,1863,1,Credit card
1864,1864,1,Credit card
1865,1865,1,Credit card
1866,1866,2,Cash
1867,1867,2,Cash
1868,1868,1,Credit card
1869,1869,1,Credit card
1870,1870,2,Cash
1871,1871,1,Credit card
1872,1872,2,Cash
1873,1873,1,Credit card
1874,1874,1,Credit card
1875,1875,2,Cash
1876,1876,1,Credit card
1877,1877,1,Credit card
1878,1878,1,Credit card
1879,1879,1,Credit card
1880,1880,1,Credit card
1881,1881,1,Credit card
1882,1882,1,Credit card
1883,1883,1,Credit card
1884,1884,2,Cash
1885,1885,1,Credit card
1886,1886,1,Credit card
1887,1887,1,Credit card
1888,1888,1,Credit card
1889,1889,1,Credit card
1890,1890,1,Credit card
1891,1891,1,Credit card
1892,1892,1,Credit card
1893,1893,1,Credit card
1894,1894,1,Credit card
1895,1895,2,Cash
1896,1896,1,Credit card
1897,1897,2,Cash
1898,1898,1,Credit card
1899,1899,2,Cash
1900,1900,1,Credit card
1901,1901,2,Cash
1902,1902,2,Cash
1903,1903,2,Cash
1904,1904,2,Cash
1905,1905,1,Credit card
1906,1906,1,Credit card
1907,1907,1,Credit card
1908,1908,1,Credit card
1909,1909,1,Credit card
1910,1910,1,Credit card
1911,1911,1,Credit card
1912,1912,1,Credit card
1913,1913,2,Cash
1914,1914,1,Credit card
1915,1915,1,Credit card
1916,1916,1,Credit card
1917,1917,1,Credit card
1918,1918,1,Credit card
1919,1919,1,Credit card
1920,1920,1,Credit card
1921,1921,1,Credit card
1922,1922,1,Credit card
1923,1923,1,Credit card
1924,1924,2,Cash
1925,1925,1,Credit card
1926,1926,2,Cash
1927,1927,2,Cash
1928,1928,1,Credit card
1929,1929,2,Cash
1930,1930,1,Credit card
1931,1931,2,Cash
1932,1932,2,Cash
1933,1933,1,Credit card
1934,1934,1,Credit card
1935,1935,2,Cash
1936,1936,1,Credit card
1937,1937,1,Credit card
1938,1938,1,Credit card
1939,1939,1,Credit card
1940,1940,1,Credit card
1941,1941,1,Credit card
1942,1942,1,Credit card
1943,1943,1,Credit card
1944,1944,2,Cash
1945,1945,2,Cash
1946,1946,1,Credit card
1947,1947,1,Credit card
1948,1948,1,Credit card
1949,1949,1,Credit card
1950,1950,2,Cash
1951,1951,1,Credit card
1952,1952,1,Credit card
1953,1953,1,Credit card
1954,1954,2,Cash
1955,1955,1,Credit card
1956,1956,2,Cash
1957,1957,1,Credit card
1958,1958,2,Cash
1959,1959,1,Credit card
1960,1960,1,Credit card
1961,1961,2,Cash
1962,1962,1,Credit card
1963,1963,2,Cash
1964,1964,1,Credit card
1965,1965,1,Credit card
1966,1966,2,Cash
1967,1967,1,Credit card
1968,1968,1,Credit card
1969,1969,1,Credit card
1970,1970,1,Credit card
1971,1971,2,Cash
1972,1972,2,Cash
1973,1973,1,Credit card
1974,1974,2,Cash
1975,1975,2,Cash
1976,1976,2,Cash
1977,1977,2,Cash
1978,1978,1,Credit card
1979,1979,1,Credit card
1980,1980,1,Credit card
1981,1981,2,Cash
1982,1982,1,Credit card
1983,1983,2,Cash
1984,1984,1,Credit card
1985,1985,1,Credit card
1986,1986,1,Credit card
1987,1987,1,Credit card
1988,1988,1,Credit card
1989,1989,1,Credit card
1990,1990,1,Credit card
1991,1991,1,Credit card
1992,1992,1,Credit card
1993,1993,1,Credit card
1994,1994,1,Credit card
1995,1995,1,Credit card
1996,1996,1,Credit card
1997,1997,1,Credit card
1998,1998,1,Credit card
1999,1999,1,Credit card
2000,2000,1,Credit card
2001,2001,2,Cash
2002,2002,1,Credit card
2003,2003,1,Credit card
2004,2004,1,Credit card
2005,2005,1,Credit card
2006,2006,1,Credit card
2007,2007,1,Credit card
2008,2008,1,Credit card
2009,2009,1,Credit card
2010,2010,1,Credit card
2011,2011,1,Credit card
2012,2012,1,Credit card
2013,2013,2,Cash
2014,2014,1,Credit card
2015,2015,1,Credit card
2016,2016,2,Cash
2017,2017,1,Credit card
2018,2018,1,Credit card
2019,2019,1,Credit card
2020,2020,1,Credit card
2021,2021,2,Cash
2022,2022,1,Credit card
2023,2023,1,Credit card
2024,2024,2,Cash
2025,2025,2,Cash
2026,2026,1,Credit card
2027,2027,1,Credit card
2028,2028,1,Credit card
2029,2029,1,Credit card
2030,2030,1,Credit card
2031,2031,1,Credit card
2032,2032,1,Credit card
2033,2033,1,Credit card
2034,2034,1,Credit card
2035,2035,1,Credit card
2036,2036,2,Cash
2037,2037,1,Credit card
2038,2038,2,Cash
2039,2039,1,Credit card
2040,2040,1,Credit card
2041,2041,1,Credit card
2042,2042,1,Credit card
2043,2043,1,Credit card
2044,2044,1,Credit card
2045,2045,2,Cash
2046,2046,1,Credit card
2047,2047,1,Credit card
2048,2048,1,Credit card
2049,2049,1,Credit card
2050,2050,2,Cash
2051,2051,1,Credit card
2052,2052,1,Credit card
2053,2053,1,Credit card
2054,2054,1,Credit card
2055,2055,2,Cash
2056,2056,1,Credit card
2057,2057,1,Credit card
2058,2058,1,Credit card
2059,2059,2,Cash
2060,2060,1,Credit card
2061,2061,1,Credit card
2062,2062,1,Credit card
2063,2063,1,Credit card
2064,2064,2,Cash
2065,2065,2,Cash
2066,2066,2,Cash
2067,2067,1,Credit card
2068,2068,1,Credit card
2069,2069,2,Cash
2070,2070,2,Cash
2071,2071,1,Credit card
2072,2072,1,Credit card
2073,2073,1,Credit card
2074,2074,2,Cash
2075,2075,2,Cash
2076,2076,1,Credit card
2077,2077,2,Cash
2078,2078,1,Credit card
2079,2079,2,Cash
2080,2080,1,Credit card
2081,2081,1,Credit card
2082,2082,2,Cash
2083,2083,1,Credit card
2084,2084,2,Cash
2085,2085,1,Credit card
2086,2086,1,Credit card
2087,2087,1,Credit card
2088,2088,2,Cash
2089,2089,2,Cash
2090,2090,2,Cash
2091,2091,1,Credit card
2092,2092,1,Credit card
2093,2093,1,Credit card
2094,2094,1,Credit card
2095,2095,1,Credit card
2096,2096,1,Credit card
2097,2097,1,Credit card
2098,2098,1,Credit card
2099,2099,1,Credit card
2100,2100,1,Credit card
2101,2101,2,Cash
2102,2102,2,Cash
2103,2103,1,Credit card
2104,2104,2,Cash
2105,2105,1,Credit card
2106,2106,1,Credit card
2107,2107,2,Cash
2108,2108,1,Credit card
2109,2109,1,Credit card
2110,2110,1,Credit card
2111,2111,1,Credit card
2112,2112,1,Credit card
2113,2113,1,Credit card
2114,2114,1,Credit card
2115,2115,1,Credit card
2116,2116,2,Cash
2117,2117,1,Credit card
2118,2118,2,Cash
2119,2119,2,Cash
2120,2120,1,Credit card
2121,2121,2,Cash
2122,2122,1,Credit card
2123,2123,1,Credit card
2124,2124,2,Cash
2125,2125,1,Credit card
2126,2126,1,Credit card
2127,2127,2,Cash
2128,2128,2,Cash
2129,2129,1,Credit card
2130,2130,2,Cash
2131,2131,2,Cash
2132,2132,2,Cash
2133,2133,2,Cash
2134,2134,1,Credit card
2135,2135,1,Credit card
